ï»¿Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (Â°)
26 03 2018 21:50,3447.302002,12.31890965,3563.056996,206.9698944
26 03 2018 22:00,3593.860107,13.68122959,3600,208.4004059
26 03 2018 22:10,3577.314941,12.82839966,3595.59587,206.3374023
26 03 2018 22:20,3602.672119,13.88597965,3600,203.2279968
26 03 2018 22:30,3603.529053,14.50199986,3600,202.8847046
26 03 2018 22:40,3603.254883,15.01486969,3600,202.6828003
26 03 2018 22:50,3602.745117,15.86071968,3600,202.9015961
26 03 2018 23:00,3602.962891,15.52853966,3600,202.4996033
26 03 2018 23:10,3602.86792,16.18244934,3600,203.6318054
26 03 2018 23:20,3601.77002,16.47514915,3600,205.2565002
26 03 2018 23:30,3602.854004,14.82186031,3600,205.5021057
26 03 2018 23:40,3514.079102,13.62572956,3600,208.9515991
26 03 2018 23:50,3553.601074,15.44311047,3600,219.3618011
27 03 2018 00:00,3478.572021,13.44367027,3600,228.7678986
27 03 2018 00:10,2482.155029,10.15272045,2883.461494,236.8464966
27 03 2018 00:20,2824.537109,10.42043018,3026.994948,241.3493042
27 03 2018 00:30,3163.572021,11.28203011,3363.187811,225.9794006
27 03 2018 00:40,3368.25708,11.8761301,3501.360636,220.468399
27 03 2018 00:50,814.0786133,10.90859985,3239.20784,227.1773071
27 03 2018 01:00,1183.140015,9.961342812,2767.830854,224.7276001
27 03 2018 01:10,3006.274902,11.30589008,3370.079715,237.969101
27 03 2018 01:20,3455.170898,12.80576038,3594.970883,233.2789001
27 03 2018 01:30,3594.010986,14.28433037,3600,233.052002
27 03 2018 01:40,3601.47998,19.74827957,3600,226.4895935
27 03 2018 01:50,3601.897949,18.4574604,3600,223.1927032
27 03 2018 02:00,3603.041016,15.13321972,3600,219.7180023
27 03 2018 02:10,3603.024902,15.01280975,3600,224.4385986
27 03 2018 02:20,3601.74292,14.47758007,3600,227.6947937
27 03 2018 02:30,3591.843994,13.8074398,3600,218.4302063
27 03 2018 02:40,3600.585938,14.00977993,3600,210.9933929
27 03 2018 02:50,3603.600098,14.90322018,3600,207.1687927
27 03 2018 03:00,3585.677002,13.48490047,3600,205.8578033
27 03 2018 03:10,3590.98999,13.72360039,3600,211.4656067
27 03 2018 03:20,3603.468018,13.6073103,3600,211.5644073
27 03 2018 03:30,3603.047119,15.72122002,3600,208.8634949
27 03 2018 03:40,3602.957031,17.11924934,3600,206.6988068
27 03 2018 03:50,3603.048096,17.48933029,3600,208.5164948
27 03 2018 04:00,3603.01001,17.17725945,3600,207.3796997
27 03 2018 04:10,3602.729004,17.25452995,3600,205.4806061
27 03 2018 04:20,3603.193115,17.71516991,3600,204.5399017
27 03 2018 04:30,3603.591064,18.15979004,3600,202.6208038
27 03 2018 04:40,3603.676025,17.4385891,3600,202.3237
27 03 2018 04:50,3603.448975,16.8850193,3600,203.6347961
27 03 2018 05:00,3603.520996,17.24729919,3600,206.0417023
27 03 2018 05:10,3603.758057,17.09482002,3600,202.7680054
27 03 2018 05:20,3603.86499,16.3159008,3600,203.5444946
27 03 2018 05:30,3603.3479,15.38560009,3600,202.2097015
27 03 2018 05:40,3603.547119,14.56733036,3600,202.447403
27 03 2018 05:50,3602.837891,14.21208954,3600,204.2277069
27 03 2018 06:00,3602.235107,13.35951042,3600,203.8394012
27 03 2018 06:10,3577.25,12.99411964,3597.927202,203.3565063
27 03 2018 06:20,3584.208008,12.88193035,3596.779123,199.1555023
27 03 2018 06:30,3595.258057,12.94379997,3597.634174,197.1569977
27 03 2018 06:40,3598.021973,13.03124046,3600,195.7680054
27 03 2018 06:50,3592.73291,12.90612984,3597.178781,196.1954041
27 03 2018 07:00,3473.340088,11.84243965,3495.295064,196.7167053
27 03 2018 07:10,3479.724121,11.9212904,3509.17672,194.5475006
27 03 2018 07:20,3326.673096,11.65913963,3458.697185,193.8475952
27 03 2018 07:30,2810.616943,10.48756981,3059.840588,195.6340942
27 03 2018 07:40,3083.693115,10.98418999,3266.831382,194.4577026
27 03 2018 07:50,2060.379883,8.898982048,2079.083585,197.6271973
27 03 2018 08:00,1942.869019,8.610586166,1896.613593,200.5868988
27 03 2018 08:10,2575.871094,10.28652,2957.763913,206.0850067
27 03 2018 08:20,3364.593994,12.06949043,3532.344773,204.966095
27 03 2018 08:30,3272.64502,11.78540993,3484.565025,202.1468964
27 03 2018 08:40,2979.081055,11.18459034,3333.79479,203.9160004
27 03 2018 08:50,3200.468018,12.22126007,3552.240664,206.2917938
27 03 2018 09:00,3193.968994,11.66219044,3459.357024,208.6141052
27 03 2018 09:10,2666.201904,10.40402985,3018.784704,209.9243927
27 03 2018 09:20,2953.513916,10.91378975,3241.147025,207.3424988
27 03 2018 09:30,3318.428955,12.94172001,3597.614312,208.4394989
27 03 2018 09:40,2871.384033,10.88164997,3229.036047,207.8381958
27 03 2018 09:50,3174.875,11.50454998,3422.942359,215.4315033
27 03 2018 10:00,2841.865967,10.7598896,3180.911087,218.5877075
27 03 2018 10:10,2974.187012,11.29012966,3365.540684,217.3820953
27 03 2018 10:20,3034.677979,11.21109962,3341.991814,220.3963928
27 03 2018 10:30,3364.048096,12.16254044,3544.993647,215.8556976
27 03 2018 10:40,3252.448975,12.18013954,3547.224853,214.1546936
27 03 2018 10:50,3283.625977,12.17199039,3546.198029,211.9118042
27 03 2018 11:00,3541.572021,13.60750961,3600,216.5128937
27 03 2018 11:10,3252.11499,11.89585018,3504.817774,219.259201
27 03 2018 11:20,2689.153076,10.31235981,2971.516082,215.2409973
27 03 2018 11:30,3153.491943,11.51741982,3426.095034,218.3014984
27 03 2018 11:40,3227.580078,11.65450001,3457.690363,213.3175049
27 03 2018 11:50,2693.503906,10.41116047,3022.363489,212.0720062
27 03 2018 12:00,2312.552002,9.913588524,2737.192678,215.5473938
27 03 2018 12:10,2060.399902,9.188873291,2266.391934,214.1083984
27 03 2018 12:20,1887.621948,8.778031349,2001.998303,208.7599945
27 03 2018 12:30,1515.444946,7.955595016,1504.671202,208.3359985
27 03 2018 12:40,2449.462891,9.833802223,2684.35888,215.4781036
27 03 2018 12:50,3109.905029,11.1505003,3323.030545,210.3684998
27 03 2018 13:00,3566.012939,14.09564018,3600,223.5744934
27 03 2018 13:10,3282.809082,11.54559994,3432.885348,244.1685944
27 03 2018 13:20,2334.447021,9.42130661,2418.343725,229.5305939
27 03 2018 13:30,3591.246094,13.38288021,3600,227.9351044
27 03 2018 13:40,2840.295898,10.81416035,3202.804232,243.3811035
27 03 2018 13:50,2012.579956,8.656012535,1925.036167,252.6105042
27 03 2018 14:00,1563.350952,8.180191994,1634.811486,260.1943054
27 03 2018 14:10,1022.499023,6.958102226,997.2389031,267.26651
27 03 2018 14:20,759.5496216,6.440437794,782.8886601,256.1271057
27 03 2018 14:30,1761.859985,8.485077858,1818.799752,258.7015076
27 03 2018 14:40,2158.565918,8.927089691,2097.098868,258.4371948
27 03 2018 14:50,1437.166992,7.870935917,1456.975967,252.9183044
27 03 2018 15:00,1784.390991,8.607422829,1894.639262,248.4375
27 03 2018 15:10,1649.630005,8.200261116,1646.678056,247.6215973
27 03 2018 15:20,3139.156006,10.99606991,3271.052645,242.1855927
27 03 2018 15:30,2667.801025,10.29848003,2964.152815,248.7050934
27 03 2018 15:40,1256.734009,7.393632889,1203.522523,236.0601044
27 03 2018 15:50,1725.244995,8.29843235,1705.24478,234.2375031
27 03 2018 16:00,1654.817017,8.180149078,1634.786151,232.2593994
27 03 2018 16:10,1867.521973,8.591474533,1884.695434,230.9766998
27 03 2018 16:20,2152.496094,8.96303463,2120.188607,229.7873993
27 03 2018 16:30,2424.716064,9.74460125,2622.798849,227.9154968
27 03 2018 16:40,3022.998047,10.7728796,3186.216931,228.3157959
27 03 2018 16:50,3110.23291,10.93185043,3247.846108,225.8222046
27 03 2018 17:00,3590.468994,13.0662899,3600,224.3946075
27 03 2018 17:10,3571.819092,13.13269997,3600,225.1141052
27 03 2018 17:20,3530.426025,11.82604027,3492.269382,223.3524017
27 03 2018 17:30,3407.798096,11.42504025,3402.740058,222.228302
27 03 2018 17:40,3217.724121,11.27604008,3361.438903,222.8625946
27 03 2018 17:50,3491.370117,11.86345959,3499.103101,225.2402954
27 03 2018 18:00,3549.553955,12.30134964,3561.224518,227.8435059
27 03 2018 18:10,2586.999023,9.951659203,2761.676895,227.2315979
27 03 2018 18:20,1574.38501,7.807518959,1421.773093,230.7391052
27 03 2018 18:30,2508.303955,9.711829185,2599.507121,232.9174042
27 03 2018 18:40,2208.64209,9.251704216,2307.352075,238.8213959
27 03 2018 18:50,1858.531006,8.512095451,1835.457639,238.0119934
27 03 2018 19:00,2936.491943,10.6139698,3118.411938,230.9438019
27 03 2018 19:10,2443.436035,9.617835999,2530.647262,228.6188049
27 03 2018 19:20,2555.420898,10.00191021,2793.289143,227.0572052
27 03 2018 19:30,1971.230957,8.751006126,1984.878753,232.8016968
27 03 2018 19:40,1213.779053,7.643743992,1333.065154,251.2911072
27 03 2018 19:50,826.7678223,6.579757214,837.5437024,236.1502991
27 03 2018 20:00,1323.484009,7.451212883,1232.793313,230.3601074
27 03 2018 20:10,1125.543945,7.172232151,1095.44431,239.8984985
27 03 2018 20:20,1761.276978,8.503647804,1830.243536,230.2863007
27 03 2018 20:30,1920,9.023038864,2158.853662,226.8421936
27 03 2018 20:40,838.242981,8.146424294,1614.929472,225.3527985
27 03 2018 20:50,0,8.220234871,1658.524701,238.3493042
27 03 2018 21:00,0,7.630703926,1326.144537,233.145401
27 03 2018 21:10,0,7.259601116,1137.268603,228.7810059
27 03 2018 21:20,0,6.781123161,920.4283694,234.2328033
27 03 2018 21:30,0,6.761939049,912.3288291,224.7458038
27 03 2018 21:40,0,6.405388832,769.4767687,225.6710968
27 03 2018 21:50,0,6.042952061,638.5740077,219.7727966
27 03 2018 22:00,0,6.389286995,763.360277,217.0211945
27 03 2018 22:10,0,6.460960865,790.8046748,211.690506
27 03 2018 22:20,0,6.796527863,926.9638059,217.9049072
27 03 2018 22:30,0,6.913671017,977.5953193,220.3511047
27 03 2018 22:40,0,6.905052185,973.8131455,226.259903
27 03 2018 22:50,0,6.774278164,917.5334156,232.5095062
27 03 2018 23:00,0,6.446642876,785.277152,229.8177948
27 03 2018 23:10,535.9788818,6.6078372,848.82256,217.578598
27 03 2018 23:20,701.7915039,6.659035206,869.6178329,214.5578003
27 03 2018 23:30,661.7025757,6.607429028,848.6579704,213.8952026
27 03 2018 23:40,822.9219971,7.088208199,1056.196125,215.3784027
27 03 2018 23:50,816.472229,7.142172813,1081.295226,212.8251038
28 03 2018 00:00,993.2208862,7.431175232,1222.55073,208.5843048
28 03 2018 00:10,880.0584106,7.077181816,1051.114937,209.4859924
28 03 2018 00:20,882.8201904,7.249554157,1132.405337,204.4727936
28 03 2018 00:30,1048.426025,7.737390995,1383.390277,203.0220032
28 03 2018 00:40,1331.125,8.147483826,1615.551685,202.0771027
28 03 2018 00:50,1233.27002,7.927568913,1488.79516,204.1562958
28 03 2018 01:00,1341.827026,8.215702057,1655.833077,207.3450012
28 03 2018 01:10,1206.987061,7.96510601,1510.078069,208.3582001
28 03 2018 01:20,955.2437744,7.499205112,1257.574076,203.5039978
28 03 2018 01:30,731.8513794,6.815259933,934.9489511,201.2333069
28 03 2018 01:40,628.7747803,6.566568851,832.2770631,198.6537933
28 03 2018 01:50,716.3508301,6.749907017,907.2710539,198.5267944
28 03 2018 02:00,773.8214111,6.742867947,904.3200065,203.4028931
28 03 2018 02:10,622.5593872,6.322278976,738.2094995,204.2209015
28 03 2018 02:20,539.7628784,6.274702072,720.6471812,199.1661987
28 03 2018 02:30,494.5379028,6.005677223,625.9094614,195.1134033
28 03 2018 02:40,345.7876892,5.449532986,454.5986408,193.1188965
28 03 2018 02:50,402.6440125,5.673923016,520.4515117,194.3827057
28 03 2018 03:00,479.2796936,6.060798168,644.6899979,191.6768951
28 03 2018 03:10,513.3997192,6.118597984,664.7319898,193.1864014
28 03 2018 03:20,499.4334106,6.171813965,683.5002424,188.5917969
28 03 2018 03:30,400.0599976,5.708309174,530.9680694,183.800293
28 03 2018 03:40,332.5585938,5.316524982,417.7356454,182.5500031
28 03 2018 03:50,218.017395,4.818155766,292.5510222,174.975296
28 03 2018 04:00,314.5905151,5.380917072,435.3869006,174.1049042
28 03 2018 04:10,562.4755249,6.32723093,740.051494,174.9506989
28 03 2018 04:20,669.9260254,6.584136963,839.2970462,174.1929932
28 03 2018 04:30,467.0289917,5.838787079,571.9452952,169.9907074
28 03 2018 04:40,426.8389893,5.679545879,522.1632668,168.9517975
28 03 2018 04:50,500.4415894,6.058992863,644.0697594,167.8961029
28 03 2018 05:00,714.0059814,6.723223209,896.1148846,168.0272064
28 03 2018 05:10,762.8234253,6.82462883,938.9584852,166.6492004
28 03 2018 05:20,488.7951965,5.977924824,617.5729512,165.4860992
28 03 2018 05:30,215.4674988,4.795906067,287.3980515,156.9465027
28 03 2018 05:40,132.5717926,4.026938915,128.0177104,152.8276978
28 03 2018 05:50,88.08860779,3.668529987,73.14754711,151.7064972
28 03 2018 06:00,23.9102993,3.16079092,23.21360705,151.137207
28 03 2018 06:10,0,2.230349064,0,150.0039978
28 03 2018 06:20,0,2.39447403,0,146.0991058
28 03 2018 06:30,0,3.160991907,23.22521256,159.3867035
28 03 2018 06:40,72.55986023,3.21062398,26.28896421,157.3491058
28 03 2018 06:50,2.392599106,2.389878035,0,154.3515015
28 03 2018 07:00,4.009883881,2.6457479,0,161.1972046
28 03 2018 07:10,0,2.644619942,0,168.7597046
28 03 2018 07:20,42.52634811,4.126585007,146.8658732,172.8652039
28 03 2018 07:30,83.81426239,3.788022041,90.89500433,174.3376007
28 03 2018 07:40,0.6798009276,2.343933105,0,171.4400024
28 03 2018 07:50,0,2.021341085,0,203.8439026
28 03 2018 08:00,0,2.428400993,0,202.8065948
28 03 2018 08:10,4.263616085,3.050978899,17.83923262,177.3262024
28 03 2018 08:20,7.330193996,3.044975042,17.60102171,203.6047058
28 03 2018 08:30,16.82740974,2.342288017,0,200.4207001
28 03 2018 08:40,303.7394104,5.053177834,349.171892,190.691803
28 03 2018 08:50,86.31639099,3.661041021,72.11133124,186.6360931
28 03 2018 09:00,15.25294018,2.383616924,0,213.9514008
28 03 2018 09:10,0,2.171231031,0,338.2426147
28 03 2018 09:20,0,2.409401894,0,352.1047974
28 03 2018 09:30,0,2.101525068,0,355.8460999
28 03 2018 09:40,0,2.607820034,0,355.2164001
28 03 2018 09:50,0,2.180624962,0,353.8875122
28 03 2018 10:00,0,2.961534023,0,346.810791
28 03 2018 10:10,0,2.707993031,0,345.0963135
28 03 2018 10:20,0,2.679053068,0,351.557312
28 03 2018 10:30,0,2.650068045,0,356.1890869
28 03 2018 10:40,0,1.914674997,0,350.4910889
28 03 2018 10:50,0,2.099397898,0,3.203929901
28 03 2018 11:00,0,2.504641056,0,4.54556179
28 03 2018 11:10,0,2.330838919,0,349.9213867
28 03 2018 11:20,0,2.636040926,0,1.39921999
28 03 2018 11:30,0,3.482392073,50.05271527,9.972579002
28 03 2018 11:40,0,3.661001921,72.1059446,6.326957226
28 03 2018 11:50,0,3.630259991,67.94653217,9.645897865
28 03 2018 12:00,0,3.231734991,27.7116082,359.707489
28 03 2018 12:10,0,3.484349966,50.26679008,4.589081764
28 03 2018 12:20,0,3.675453901,74.11356266,357.8164978
28 03 2018 12:30,0,3.218399048,26.80462106,17.42617035
28 03 2018 12:40,0,3.013626099,16.4508888,20.69813919
28 03 2018 12:50,0,3.168891907,23.68649911,20.62260056
28 03 2018 13:00,0,3.168301105,23.65165634,1.25120604
28 03 2018 13:10,0,3.85581398,101.9794528,356.0372925
28 03 2018 13:20,0,3.330463886,35.31135477,7.862868786
28 03 2018 13:30,0,3.0680089,18.54630162,6.485050201
28 03 2018 13:40,0,4.931337833,319.3090132,0
28 03 2018 13:50,0,5.511659145,472.3601224,27.25053024
28 03 2018 14:00,0,6.868731022,957.9745729,45.17678833
28 03 2018 14:10,313.1075134,5.879117966,584.9623355,31.98817062
28 03 2018 14:20,338.8400879,5.470864773,460.65755,45.41191864
28 03 2018 14:30,550.2623291,6.279565811,722.431353,42.77404022
28 03 2018 14:40,522.229126,6.107420921,660.8285234,53.78646088
28 03 2018 14:50,663.6663208,6.667238235,872.9775587,57.09431839
28 03 2018 15:00,619.7692871,6.482728004,799.2512954,63.04814148
28 03 2018 15:10,695.9697876,6.995688915,1014.049288,55.89159012
28 03 2018 15:20,818.9887695,6.966031075,1000.770229,62.48443985
28 03 2018 15:30,578.6154175,6.17383194,684.2179043,52.62398911
28 03 2018 15:40,515.8787842,5.941700935,605.4974843,43.64226913
28 03 2018 15:50,847.7523193,6.614851952,851.6541093,46.89313126
28 03 2018 16:00,853.6043701,6.610367775,849.8433986,49.55878067
28 03 2018 16:10,1010.36499,6.975199223,1004.86335,54.43859863
28 03 2018 16:20,1124.245972,7.2223382,1119.301923,51.49946976
28 03 2018 16:30,958.3209839,6.802435875,929.477765,44.57217026
28 03 2018 16:40,1224.073975,7.434595108,1224.294568,52.1424408
28 03 2018 16:50,969.8621216,6.996891022,1014.589866,55.1232605
28 03 2018 17:00,1042.328979,7.122569084,1072.132842,52.74010086
28 03 2018 17:10,1431.593018,7.600391865,1310.141441,54.22460175
28 03 2018 17:20,1799.347046,8.527911186,1845.233148,52.30484009
28 03 2018 17:30,1458.552002,7.970703125,1513.264446,57.7914505
28 03 2018 17:40,1781.234985,8.592623711,1885.411392,52.69028091
28 03 2018 17:50,1559.156006,8.030177116,1547.324995,50.47999954
28 03 2018 18:00,2407.635986,9.341995239,2366.374866,39.61986923
28 03 2018 18:10,2831.221924,10.32071972,2975.924627,39.87878036
28 03 2018 18:20,2504.572998,9.64869976,2553.597943,44.28820038
28 03 2018 18:30,2018.215942,8.674061775,1936.365157,40.60391998
28 03 2018 18:40,1919.81604,8.6774683,1938.50557,42.07247162
28 03 2018 18:50,2037.088989,8.759539604,1990.280064,44.49641037
28 03 2018 19:00,2267.040039,9.122253418,2223.082455,36.91682053
28 03 2018 19:10,2456.384033,9.681131363,2577.355417,42.83985138
28 03 2018 19:20,2370.270996,9.403029442,2406.359157,47.03686142
28 03 2018 19:30,2273.623047,9.116333961,2219.240856,45.60440826
28 03 2018 19:40,2289.74707,9.062962532,2184.657067,45.1794281
28 03 2018 19:50,2099.724121,8.707699776,1957.531384,40.57542038
28 03 2018 20:00,2539.248047,9.724539757,2608.584304,43.96654892
28 03 2018 20:10,2182.429932,8.903130531,2081.740235,41.27095032
28 03 2018 20:20,2291.552002,9.348983765,2370.949991,46.8579483
28 03 2018 20:30,2250.832031,9.318762779,2351.171925,50.53348923
28 03 2018 20:40,2033.737061,8.650276184,1921.439837,49.64757156
28 03 2018 20:50,2253.558105,9.289930344,2332.319255,52.36429977
28 03 2018 21:00,1935.967041,8.48177433,1816.766567,47.76805878
28 03 2018 21:10,2125.916992,8.555084229,1862.069338,36.80596924
28 03 2018 21:20,1718.665039,8.056070328,1562.267548,39.72546005
28 03 2018 21:30,1556.616943,7.877386093,1460.582041,37.13682938
28 03 2018 21:40,1939.134033,8.641267776,1915.796282,37.58340073
28 03 2018 21:50,2142.470947,9.070087433,2189.268169,41.16878128
28 03 2018 22:00,2574.593018,9.853143692,2697.357716,37.51720047
28 03 2018 22:10,2867.167969,10.58222961,3104.098346,42.09238815
28 03 2018 22:20,2644.090088,9.759034157,2632.940677,38.45352936
28 03 2018 22:30,2846.11792,10.0343504,2813.27583,38.08769989
28 03 2018 22:40,2779.809082,10.05926991,2828.407152,38.72502899
28 03 2018 22:50,2977.206055,10.26136017,2944.189948,37.44128036
28 03 2018 23:00,3113.003906,11.12543011,3314.952785,42.11658096
28 03 2018 23:10,2446.26001,9.654511452,2557.882204,41.5334816
28 03 2018 23:20,2595.543945,9.795295715,2658.111182,33.17649841
28 03 2018 23:30,2889.480957,10.13335991,2872.272471,35.93040848
28 03 2018 23:40,2710.829102,9.616941452,2529.977063,33.09263992
28 03 2018 23:50,2640.172119,9.5810709,2502.868834,31.62883949
29 03 2018 00:00,2941.866943,10.47362995,3053.121476,32.13315964
29 03 2018 00:10,3052.604004,10.63183022,3126.35182,28.50695992
29 03 2018 00:20,2551.355957,9.76603508,2637.834754,27.88163948
29 03 2018 00:30,2866.97998,10.05350018,2824.920779,26.54516983
29 03 2018 00:40,3022.580078,10.5408802,3085.05708,27.23551941
29 03 2018 00:50,2974.092041,10.18297005,2900.719729,24.36721039
29 03 2018 01:00,3004.938965,10.78306007,3190.346256,25.06937981
